"MATERIAL","INSTALLED","NOM_DIA_MM","LENGTH","condition_overall_score_label","condition_CCTV_score","condition_CCTV_date","condition_CCTV_source","condition_CCTV_app_availability","condition_instability_score","condition_corrosivity_score","condition_age_score","SHAPE_Length"
"CONC",1914,2300,99.8,"3","3","2017","CCTV Footage Review Log South_Latest.xls","no",1,1,5,99.8045729981005
"CONC",1914,2300,17,"3","3","2017","CCTV Footage Review Log South_Latest.xls","no",1,1,5,16.9955169673026
"CONC",1957,550,70.15,"2","None","None","None","no",1,1,3,70.1489863513042
"CONC",1950,457,50.75,"2","None","None","None","no",1,1,3,50.7471273171199
"CONC",1950,457,50.25,"2","None","None","None","no",1,1,3,50.254957503659
"CONC",1957,525,40.02,"2","None","None","None","no",1,1,3,40.0243261882914
"CONC",1950,457,33.87,"2","None","None","None","no",1,1,3,33.8678697384159
"CONC",1950,457,28.59,"2","None","None","None","no",1,1,3,28.5877283973431
"CONC",1950,457,18.58,"2","None","None","None","no",1,1,3,18.5844894967335
"CONC",1957,525,18.52,"2","None","None","None","no",1,1,3,18.5166246438979
"CONC",1950,457,13.86,"2","None","None","None","no",1,1,3,13.8621827602915
"CONC",1957,525,9.55,"2","None","None","None","no",1,1,3,9.5502362093497
"CONC",1928,1600,54.61,"3","2","2010","te puna wai","no",1,1,5,54.6116988254158
"CONC",1957,525,185.39,"2","2","2017","te puna wai","no",1,3,3,185.390184206992
"CLS",1950,525,42.09,"4","3","2017","te puna wai","no",1,3,5,42.0850707561272
"CONC",1957,525,11.42,"2","2","2017","te puna wai","no",1,3,3,11.4156125739317
"CONC",1965,450,126.64,"2","2","2009","te puna wai","yes",1,1,2,126.635958597707
"CONC",1914,2550,71.24,"3","3","2017","CCTV Footage Review Log South_Latest.xls","no",1,1,5,71.2440369201989
"CONC",1962,457,78.07,"3","3","2015","te puna wai","no",5,1,1,78.0686063049739
"CONC",1940,550,65.42,"3","3","2015","te puna wai","no",5,1,1,65.4186661248625
"CONC",1914,1500,108.67,"3","3","2017","CCTV Footage Review Log South_Latest.xls","no",1,1,5,108.672496156923
"CONC",1914,1500,107.07,"3","3","2017","CCTV Footage Review Log South_Latest.xls","no",1,1,5,107.070873771706
"CONC",1914,1500,60.48,"3","3","2017","CCTV Footage Review Log South_Latest.xls","no",1,1,5,60.4765081942489
"CONC",1914,1500,70.07,"3","3","2017","CCTV Footage Review Log South_Latest.xls","no",1,1,5,70.067133790551
"CONC",1971,1200,121.9,"2","2","2016","te puna wai","no",1,3,2,121.904849236879
"CONC",1914,1800,62.52,"4","4","2017","CCTV Footage Review Log South_Latest.xls","no",1,1,5,62.524980376041
"CONC",2017,600,33.5,"2","None","None","None","no",5,1,1,33.4989067510788
"CONC",2018,750,6.97,"2","None","None","None","no",5,1,1,6.97229390095066
"CONC",2021,675,179.74,"2","None","None","None","no",3,3,1,179.74224838217
"CONC",2021,675,129.62,"2","None","None","None","no",3,3,1,129.623143594402
"CONC",2021,675,120.97,"2","None","None","None","no",3,3,1,120.965873341222
"CONC",2013,675,120.5,"2","None","None","None","no",3,3,1,120.500000081241
"CONC",2021,675,111.95,"2","None","None","None","no",3,3,1,111.952356281329
"CONC",2021,675,96.67,"2","None","None","None","no",3,3,1,96.6671356147236
"CONC",2021,675,71.13,"2","None","None","None","no",3,3,1,71.1319497301273
"CONC",2021,675,51.95,"2","None","None","None","no",3,3,1,51.9502634883467
"CLS",2019,760,19.06,"2","None","None","None","no",3,3,1,19.0598462546414
"CONC",1959,750,18.62,"3","2","2008","te puna wai","no",3,1,3,18.6236015174301
"CI",1939,600,9.41,"4","3","2015","te puna wai","no",3,3,5,9.41020420099992
"MS",2010,600,8.27,"1","None","None","None","no",3,1,1,8.27028585581216
"ELS",2017,600,5.82,"2","None","None","None","no",3,3,1,5.82280240971823
"CONC",1992,724,58.94,"1","None","None","None","no",1,3,1,58.9372680738132
"CONC",2013,782,34.26,"1","None","None","None","no",1,1,1,34.2553875701228
"CONC",1961,635,6.96,"2","2","2015","te puna wai","no",1,1,3,6.95821520593605
"SS",2020,600,1.87,"1","None","None","None","no",1,3,1,1.87397159226037
"CONC",1912,600,1.23,"3","1","2013","te puna wai","no",1,1,5,1.23232711975835
"CLS",1965,310,9.1,"4","3","2011","te puna wai","no",1,1,5,9.09899253613827
"CONC",1966,375,9.17,"3","3","2001","te puna wai","no",1,1,2,9.17347410430549
"CI",1940,525,75.97,"3","3","2015","te puna wai","no",5,1,1,75.972858040404
"CONC",1940,550,67.53,"3","3","2015","te puna wai","no",5,1,1,67.5314793395909
"CI",1940,525,49.2,"3","3","2015","te puna wai","no",5,1,1,49.1979578052046
"CI",1940,525,48.72,"4","4","2015","te puna wai","no",5,1,1,48.7203413226834
"CONC",1940,525,44.32,"3","3","2015","te puna wai","no",5,1,1,44.3208626846494
"CONC",1940,550,40.37,"3","3","2015","te puna wai","no",5,1,1,40.3711447007238
"CONC",1940,550,34.18,"3","3","2015","te puna wai","no",5,1,1,34.1784092271298
"CONC",1940,550,9.32,"3","3","2015","te puna wai","no",5,1,1,9.3213297362902
"CONC",1957,525,128.52,"3","3","2017","te puna wai","no",1,1,3,128.515931046858
"CONC",1957,525,56.46,"2","2","2017","te puna wai","no",1,1,3,56.4613240374401
"CONC",2000,457,46.14,"1","None","None","CCTV app","yes",1,3,1,46.1446082646495
"CONC",1913,600,17.83,"2","2","2018","CCTV Footage Review Log South_Latest.xls","yes",1,1,1,17.8262662624802
"CONC",1972,440,58.67,"3","None","None","CCTV app","yes",5,3,2,58.6725429117842
"CONC",1962,440,55.23,"3","None","None","None","no",5,1,3,55.2283893926453
"CONC",1962,440,115.43,"2","None","None","None","no",1,1,3,115.431395612999
"CONC",1962,440,77.74,"2","None","None","None","no",1,1,3,77.7436796779319
"CONC",1962,440,63.55,"2","None","None","None","no",1,1,3,63.5508287795962
"CONC",1962,440,21.37,"2","None","None","None","no",1,1,3,21.3700393074207
"CONC",1964,600,11.76,"3","3","2015","CCTV Footage Review Log South_Latest.xls","no",5,1,2,11.761453452026
"CONC",2007,675,36.08,"2","2","2018","te puna wai","no",1,3,1,36.0786712565483
"CONC",1962,440,127.71,"2","None","None","None","no",1,1,3,127.710370075107
"CONC",1962,440,102.71,"2","None","None","None","no",1,1,3,102.706095884029
"CONC",1962,440,91.38,"2","None","None","None","no",1,1,3,91.3845439264761
"CONC",1966,450,86.4,"3","3","2009","te puna wai","no",1,1,2,86.398660437171
"CONC",1940,550,32,"3","3","2015","te puna wai","no",5,1,1,32.0015452772055
"CONC",1968,550,378.13,"3","3","2016","te puna wai","yes",3,3,2,378.134309427201
"CONC",1966,440,58.99,"3","3","2016","te puna wai","no",3,3,2,58.9945636895579
"CONC",1961,500,50.92,"3","None","None","None","no",5,1,3,50.9168569891549
"CLS",1962,457,143.19,"4","None","None","None","no",1,1,5,143.186728963507
"CONC",1961,500,51.67,"3","None","None","None","no",5,1,3,51.6721090867811
"CONC",1966,450,44.59,"2","1","2013","te puna wai","yes",5,1,2,44.5869905858158
"CONC",1966,450,67.27,"2","2","2009","te puna wai","yes",1,1,2,67.2701365979182
"CONC",1966,440,748.5,"3","3","2011","te puna wai","no",3,3,2,748.503213675655
"CONC",1961,500,60.93,"3","None","None","None","no",5,1,3,60.9275578899551
"CONC",1961,500,70.61,"3","None","None","None","no",3,3,3,70.612840521096
"CONC",1961,500,60.04,"3","None","None","None","no",3,3,3,60.0437842983255
"CONC",1961,500,29.44,"3","None","None","None","no",3,3,3,29.4392583578574
"CONC",1966,525,86.06,"2","2","2015","CCTV Footage Review Log South_Latest.xls","no",1,3,2,86.0614748733667
"CLS",1950,315,2.7,"4","None","None","None","no",1,1,5,2.70224034791014
"CONC",1972,440,122.5,"2","None","None","CCTV app","yes",1,1,2,122.499524999475
"CONC",1972,440,90.35,"2","None","None","CCTV app","yes",1,1,2,90.3523265682223
"CONC",1972,440,56.62,"2","None","None","CCTV app","yes",1,1,2,56.6180423039301
"CONC",1961,500,76.59,"3","None","None","None","no",5,1,3,76.5902338793221
"CONC",1965,570,271.02,"2","None","None","None","no",1,1,2,271.019210757454
"CONC",1966,525,89.31,"2","2","2015","CCTV Footage Review Log South_Latest.xls","no",1,3,2,89.3109638457031
"CONC",1961,457,59.87,"3","2","2016","te puna wai","no",5,1,3,59.86612152029
"CONC",1972,440,167.33,"2","None","None","CCTV app","yes",3,1,2,167.33338148816
"CONC",1966,440,23.02,"3","3","2015","te puna wai","no",3,3,2,23.0244502078554
"CONC",1966,450,14.93,"2","None","None","CCTV app","yes",5,1,2,14.9345919450768
"CONC",1964,1350,170.74,"3","3","2016","te puna wai","no",1,3,2,170.735268804092
"CONC",1964,1350,17.43,"3","3","2016","te puna wai","no",1,1,2,17.4337107431504
"CONC",1964,600,115.66,"3","3","2015","CCTV Footage Review Log South_Latest.xls","no",1,3,2,115.655913885597
"CONC",1972,440,32.12,"2","None","None","CCTV app","yes",1,1,2,32.1195164662837
"CONC",1966,470,72.62,"2","2","2009","te puna wai","yes",1,1,2,72.6190447359841
"CONC",1966,470,71.88,"2","1","2013","te puna wai","yes",1,1,2,71.8821606276102
"CONC",1967,450,177.53,"2","2","2011","te puna wai","no",1,3,2,177.532881676908
"CONC",1966,440,67.87,"2","2","2015","te puna wai","no",3,3,2,67.8675270687677
"CONC",1966,440,60.6,"3","3","2015","te puna wai","no",3,3,2,60.5963932262082
"CONC",1966,450,53.55,"3","3","1998","te puna wai","yes",1,1,2,53.5468047260528
"CONC",1961,500,45.41,"3","2","2016","te puna wai","no",5,1,3,45.4122427574917
"CONC",1961,500,12.75,"3","2","2016","te puna wai","no",5,1,3,12.7456283768086
"CONC",1972,440,535.29,"2","None","None","None","no",3,1,2,535.291414955541
"CONC",1912,457,92.71,"2","2","2017","CCTV Footage Review Log South_Latest.xls","no",1,1,1,92.7056529834345
"CONC",1912,457,90.48,"2","2","2017","CCTV Footage Review Log South_Latest.xls","no",1,1,1,90.4798316983795
"CONC",1966,450,84.47,"3","3","2009","te puna wai","yes",1,1,2,84.4734223972599
"CONC",1966,470,68.95,"2","1","2013","te puna wai","yes",1,1,2,68.9469236293632
"CONC",1969,450,169,"2","2","2016","te puna wai","no",1,1,2,169.002831680767
"CONC",1965,450,121.75,"2","2","2012","te puna wai","no",5,1,2,121.749419399281
"CONC",1967,525,103.62,"3","3","2017","CCTV Footage Review Log South_Latest.xls","no",1,3,2,103.619467573719
"CONC",1965,450,94.86,"2","2","2012","te puna wai","no",1,1,2,94.8597810704284
"CONC",1965,450,53.15,"2","2","2012","te puna wai","no",5,1,2,53.1464511909618
"CONC",1962,525,51.85,"3","2","2021","CCTV Footage Review Log South_Latest.xls","yes",5,1,3,51.851145725207
"CI",1940,525,88.47,"5","None","None","None","no",5,1,5,88.4678823131832
"CONC",1940,550,57.76,"4","3","2015","te puna wai","no",5,1,4,57.7647477303549
"CI",1940,525,48.69,"4","3","2015","te puna wai","no",3,3,5,48.6909250689974
"CI",1940,525,40.46,"4","3","2015","te puna wai","no",3,3,5,40.4569229271056
"CONC",1965,450,75.82,"2","2","2016","CCTV Footage Review Log South_Latest.xls","no",1,1,2,75.8156444562988
"CONC",1965,450,17.72,"2","2","2016","CCTV Footage Review Log South_Latest.xls","no",5,1,2,17.7204179390777
"CONC",1986,450,129.13,"1","1","2003","CCTV Footage Review Log South_Latest.xls","no",1,3,1,129.133214291584
"CONC",1959,570,70.93,"3","3","2016","te puna wai","no",3,3,3,70.9313123006235
"CONC",1964,450,68.25,"2","2","2015","CCTV Footage Review Log South_Latest.xls","no",5,1,2,68.2498420569522
"CONC",1946,525,148.16,"3","2","2016","CCTV Footage Review Log South_Latest.xls","no",5,1,3,148.155863277527
"CONC",1989,440,146.57,"2","2","2018","te puna wai","no",1,3,1,146.571898435652
"CONC",1959,570,42.9,"3","2","2016","te puna wai","no",5,1,3,42.9029148620821
"CONC",1991,525,53.05,"2","2","2015","te puna wai","no",1,1,1,53.0473516335443
"CONC",1946,525,59.75,"3","2","2016","CCTV Footage Review Log South_Latest.xls","no",5,1,3,59.7509902338036
"CONC",1993,525,91.05,"3","3","2016","te puna wai","no",1,1,1,91.0467850561968
"CONC",1994,525,74.75,"2","2","2016","te puna wai","no",1,1,1,74.7459865601001
"VC",1918,450,35.12,"4","4","2009","te puna wai","no",5,1,4,35.1241235321693
"CLS",1963,550,1257.21,"5","None","None","None","no",5,1,5,1257.20942795299
"CLS",1963,550,5.12,"5","None","None","None","no",5,1,5,5.12117744961937
"CONC",1961,550,3.74,"3","None","None","None","no",5,1,3,3.7417429809446
"PE",2021,560,306.53,"2","None","None","None","no",3,3,1,306.528952173963
"PE",1965,560,6.5,"2","None","None","None","no",1,1,2,6.49796112192885
"CLS",1992,525,2.55,"2","None","None","None","no",1,3,2,2.55426824212114
"CONC",1993,525,1.99,"1","None","None","None","no",1,1,1,1.98640353593691
"VC",1918,450,43.07,"3","2","2009","te puna wai","no",5,1,4,43.0660226805288
"VC",1918,450,24.79,"3","2","2009","te puna wai","no",1,1,4,24.7891753992237
"CONC",1946,525,155,"3","2","2016","CCTV Footage Review Log South_Latest.xls","no",5,1,3,155.000948587793
"CONC",1966,450,86.02,"2","2","2018","te puna wai","no",1,1,2,86.0197389666563
"CONC",1964,450,98.8,"3","3","2015","CCTV Footage Review Log South_Latest.xls","no",5,1,2,98.8004161306428
"CONC",1966,450,90.23,"2","2","2018","te puna wai","no",1,1,2,90.2328144581138
"CONC",1964,450,81.44,"3","3","2015","CCTV Footage Review Log South_Latest.xls","no",5,1,2,81.4412550396051
"CONC",1966,450,134.78,"2","2","2018","te puna wai","no",1,1,2,134.781473578029
"CONC",1964,450,75.65,"3","3","2015","CCTV Footage Review Log South_Latest.xls","no",5,1,2,75.6518102547913
"CONC",1964,450,104.49,"3","3","2015","CCTV Footage Review Log South_Latest.xls","no",5,1,2,104.487782390515
"CONC",1964,450,80.27,"3","3","2015","CCTV Footage Review Log South_Latest.xls","no",5,1,2,80.2745273249917
"ABS",1992,450,60.43,"1","1","2012","te puna wai","no",1,1,1,60.4278317852169
"CONC",1964,1350,97.76,"3","3","2016","te puna wai","no",1,3,2,97.7606688913515
"CONC",1964,1350,119.93,"2","2","2016","te puna wai","no",1,3,2,119.927731905892
"CONC",1964,1350,120.7,"3","3","2016","te puna wai","no",1,3,2,120.704779380701
"CONC",1964,450,72.12,"2","2","2015","CCTV Footage Review Log South_Latest.xls","no",5,1,2,72.1174936259873
"CONC",1964,1350,96.87,"3","3","2016","te puna wai","no",1,3,2,96.8700192337815
"CONC",1964,1350,127.68,"2","2","2016","te puna wai","no",1,3,2,127.677600314919
"CONC",1964,1350,115.34,"3","3","2016","te puna wai","no",1,3,2,115.344695640976
"CONC",1964,1350,13.81,"2","2","2016","te puna wai","no",1,3,2,13.8097336296298
"CONC",1964,450,96.73,"3","3","2015","CCTV Footage Review Log South_Latest.xls","no",5,1,2,96.7303551583525
"CLS",1964,1310,93.84,"3","3","2016","te puna wai","no",1,1,5,93.8412496424403
"CONC",1964,1350,34.92,"2","2","2016","te puna wai","no",1,3,2,34.915151032957
"CONC",1964,1350,124.31,"3","3","2016","te puna wai","no",1,3,2,124.305282508614
"CONC",1964,1350,124.3,"2","2","2016","te puna wai","no",1,3,2,124.300584363575
"CONC",1966,450,64.88,"2","2","2009","te puna wai","yes",5,1,2,64.7711920793822
"CONC",2005,1060,24.42,"2","2","2016","te puna wai","no",5,1,1,24.4161700713534
"CONC",2017,600,107.38,"2","None","None","None","no",5,3,1,107.379708673231
"CONC",2013,625,33.76,"2","None","None","None","no",5,1,1,33.7572629359381
"GRP",2017,650,321.78,"2","None","None","None","no",3,3,1,321.780960912958
"CONC",2021,675,73.37,"2","None","None","None","no",3,3,1,73.3656436660292
"CONC",2021,675,50.82,"2","None","None","None","no",3,3,1,50.8225098688182
"GRP",2017,650,2854.07,"1","None","None","None","no",1,1,1,2854.07405336408
"PE",2012,630,71.54,"2","2","2017","CCTV Footage Review Log South_Latest.xls","no",1,3,1,71.5396014669564
"MS",2017,650,25.09,"1","None","None","None","no",1,1,1,25.0879275351699
"MS",2017,650,20.88,"1","None","None","None","no",1,1,1,20.882079546347
"PE",2011,600,18.51,"1","None","None","None","no",1,1,1,18.5133087271453
"CONC",2000,457,28.37,"2","None","None","CCTV app","yes",5,1,1,28.3674888545468
"PE",2008,1000,751.39,"3","3","2005","te puna wai","no",1,1,1,751.390914053791
"CONC",1964,900,10.79,"2","2","2015","CCTV Footage Review Log South_Latest.xls","no",1,1,2,10.7919063199554
"CONC",1973,1600,235.51,"2","1","2008","CCTV Footage Review Log South_Latest.xls","no",3,3,2,235.511447554501
"CONC",1973,1350,37.69,"3","3","2009","te puna wai","no",5,1,2,37.6898048333918
"CONC",1973,1350,57.89,"2","1","2008","CCTV Footage Review Log South_Latest.xls","no",5,1,2,57.8891455175481
"CONC",1973,1600,62.25,"2","1","2014","te puna wai","no",1,3,2,62.2488011477834
"CONC",1973,1600,177.81,"2","None","None","None","no",1,3,2,177.813141797055
"CLS",2012,355,9.63,"1","1","2015","te puna wai","no",1,1,1,9.6324299352387
"CONC",1965,900,99.92,"2","2","2019","CCTV Footage Review Log South_Latest.xls","no",1,3,2,99.9221990439261
"CONC",1965,900,223.52,"2","2","2011","te puna wai","no",5,3,2,223.524233649588
"CONC",1965,900,98.43,"2","2","2011","te puna wai","no",1,3,2,98.4298648929774
"CONC",1965,900,93.87,"2","2","2011","te puna wai","no",1,3,2,93.8703056479336
"CONC",1965,900,102.22,"2","2","2011","te puna wai","no",5,3,2,102.224103871848
"CONC",1965,900,116.6,"2","2","2011","te puna wai","no",5,3,2,116.601318080778
"CONC",1965,900,110.89,"2","2","2011","te puna wai","no",1,3,2,110.890310228193
"CONC",1965,900,114.26,"2","2","2011","te puna wai","no",1,3,2,114.257307831995
"CONC",1965,900,166.7,"2","2","2011","te puna wai","no",1,3,2,166.7028854056
"CONC",1965,900,99.91,"2","2","2011","te puna wai","no",5,3,2,99.9091622710802
"CONC",1965,900,93.37,"2","2","2011","te puna wai","no",1,3,2,93.3678729741018
"CONC",1965,900,92.12,"2","2","2011","te puna wai","no",1,3,2,92.1161155217148
"CONC",1965,900,92.92,"2","2","2011","te puna wai","no",1,3,2,92.9164503682766
"CONC",2012,890,94.32,"1","None","None","None","no",1,3,1,94.3150926639849
"CONC",1965,900,97.1,"2","2","2011","te puna wai","no",1,3,2,97.0999594203477
"CONC",1965,900,95.04,"2","2","2011","te puna wai","no",1,3,2,95.0449408014095
"CONC",1973,1350,209.8,"2","None","None","None","no",1,1,2,209.798665616533
"CONC",2012,900,107.22,"1","None","None","None","no",1,3,1,107.219383572216
"CONC",1973,1350,241.07,"2","None","None","None","no",1,1,2,241.07498920678
"CONC",1965,900,110.49,"2","2","2011","te puna wai","no",1,3,2,110.490884897776
"CONC",1965,900,104.75,"2","2","2011","te puna wai","no",1,3,2,104.747265505805
"CONC",1960,355,85.07,"3","3","2016","te puna wai","yes",1,3,3,85.0689587761929
"CONC",1965,900,97.27,"2","2","2011","te puna wai","no",1,3,2,97.26834233693
"CONC",1962,900,91.24,"2","2","2021","CCTV Footage Review Log South_Latest.xls","yes",1,1,3,91.2418759705643
"CONC",1962,900,96.86,"2","2","2021","CCTV Footage Review Log South_Latest.xls","yes",1,1,3,96.8644584994343
"CONC",1962,900,91.63,"2","2","2021","CCTV Footage Review Log South_Latest.xls","yes",1,1,3,91.6339219532783
"CONC",1992,900,12.04,"2","2","2021","CCTV Footage Review Log South_Latest.xls","yes",5,3,1,12.0376206195543
"CONC",1962,900,118.67,"2","2","2021","CCTV Footage Review Log South_Latest.xls","yes",1,1,3,118.673646578629
"PE",2013,560,167.3,"1","None","None","None","no",1,3,1,167.298263450933
"CONC",1966,440,23.08,"3","3","2015","te puna wai","no",1,1,2,23.0812176435683
"CONC",1989,1050,104.85,"1","1","2011","te puna wai","no",1,3,1,104.854768963366
"CONC",1989,1050,136.74,"1","1","2011","te puna wai","no",1,3,1,136.738926133922
"CONC",1910,1050,44.54,"1","1","2013","te puna wai","yes",1,1,1,44.5368929301285
"CONC",1982,900,134.03,"2","2","2015","te puna wai","no",1,3,2,134.027401447733
"CONC",1982,900,128.54,"2","2","2015","te puna wai","no",1,3,2,128.544285767794
"CONC",1989,900,58.7,"2","2","2015","te puna wai","no",5,3,1,58.7003920246822
"CONC",1989,900,88.16,"2","2","2015","te puna wai","no",5,3,1,88.1642689053989
"CONC",1998,825,148.34,"1","1","1999","te puna wai","no",1,1,1,148.335195301268
"CONC",1989,900,32.06,"2","2","2015","te puna wai","no",1,1,1,32.056593321864
"BRICK",1911,1050,260.52,"4","3","2013","CCTV Footage Review Log South_Latest.xls","no",3,3,4,260.522828890015
"CONC",1984,1050,112.15,"2","2","2008","CCTV Footage Review Log South_Latest.xls","no",1,3,1,112.149469241581
